,pace_lap,num_laps,num_stints,overall_speed,GridPosition,Position,points finish?,finish?,top six finish?,places made
SAI_2019_Australia,-0.6538336120541526,-1.1810226239284352,1.4590077805494055,1.3282168647673012,18.0,20.0,0,0,0,-2.0
HAM_2019_Australia,1.423250998309123,-0.24863634187966988,-1.1937336386313326,-0.6100776665469367,1.0,2.0,1,1,1,-1.0
VER_2019_Australia,0.11549168737999178,0.5283522264943012,-0.530548283836148,-0.2588635199293845,4.0,3.0,1,1,1,1.0
HUL_2019_Australia,0.36303713209558935,-1.3364203376032295,-1.8569189934265171,-0.4899097254120506,11.0,7.0,1,1,0,4.0
KVY_2019_Australia,0.3338817797179692,1.6161362222178608,0.13263707095903643,0.32923911009440454,15.0,10.0,1,1,0,5.0
ALB_2019_Australia,0.024583973346357833,0.8391476538438897,0.795822425754221,0.5636031643694195,13.0,14.0,0,1,0,-1.0
MAG_2019_Australia,0.36564658606562583,-0.7148294829040526,-0.530548283836148,-1.1647721301074752,7.0,6.0,1,1,1,1.0
STR_2019_Australia,-0.20123953547406634,1.4607385085430666,-1.1937336386313326,0.08560595820774611,16.0,9.0,1,1,0,7.0
LEC_2019_Australia,0.9126444402604892,-1.6472157649528179,1.4590077805494055,0.35558319416475936,5.0,5.0,1,1,1,0.0
PER_2019_Australia,-0.14072842676580968,0.37295451281950703,-1.1937336386313326,-0.1876381168764648,10.0,13.0,0,1,0,-3.0
GAS_2019_Australia,0.09843855674402778,0.06215908546991857,0.13263707095903643,-0.05158746938291134,17.0,11.0,0,1,0,6.0
GRO_2019_Australia,0.3260957349611088,0.2175567991447128,-0.530548283836148,-0.868500943769538,6.0,18.0,0,0,0,-12.0
RAI_2019_Australia,-0.06540690683525398,0.6837499401690955,0.795822425754221,1.400556103526052,9.0,8.0,1,1,0,1.0
VET_2019_Australia,1.1261964646504108,-1.3364203376032295,1.4590077805494055,-0.2818150689946955,3.0,4.0,1,1,1,-1.0
NOR_2019_Australia,-0.3863273602921861,-0.24863634187966988,0.13263707095903643,1.232854631455762,8.0,12.0,0,1,0,-4.0
KUB_2019_Australia,-2.683210563567818,0.5283522264943012,0.795822425754221,-0.5811671789216193,20.0,17.0,0,0,0,3.0
GIO_2019_Australia,-0.15579273075191602,0.6837499401690955,0.795822425754221,0.5121527600486238,14.0,15.0,0,1,0,-1.0
VER_2022_Australia,0.5313693389276591,-0.4301324097666627,-0.2992395873296525,-0.49197900560068464,2.0,18.0,0,0,0,-16.0
SAI_2022_Australia,1.1842628819073389,1.336898030355845,2.3248614092534545,0.19086653039875345,9.0,20.0,0,0,0,-11.0
MSC_2022_Australia,-1.2039025373901275,-1.7554052398585436,0.5754607448647164,-0.26536108589595364,15.0,13.0,0,1,0,2.0
HAM_2022_Australia,0.8270880318266111,0.011625200263964196,-1.611290085621206,-0.13116316570607495,5.0,4.0,1,1,1,1.0
OCO_2022_Australia,-0.0650678710434759,0.8951404203252181,-0.2992395873296525,0.43514501488597934,8.0,7.0,1,1,0,1.0
ZHO_2022_Australia,-1.1389881689364374,-0.8718900197972896,0.5754607448647164,0.5882330953966713,14.0,11.0,0,1,0,3.0
ALB_2022_Australia,-0.8979133744863179,1.5577768353711585,0.138110578767532,-0.5315843385595928,20.0,10.0,1,1,0,10.0
TSU_2022_Australia,-0.56536265230267,1.336898030355845,-1.611290085621206,-0.936659447669794,13.0,15.0,0,1,0,-2.0
MAG_2022_Australia,-0.9365995043550854,-1.5345264348432301,0.138110578767532,0.22081046304896357,16.0,14.0,0,1,0,2.0
STR_2022_Australia,-1.285149659893197,-0.20925360475134927,-0.2992395873296525,-1.257445043956646,19.0,12.0,0,1,0,7.0
LEC_2022_Australia,1.0830164677112386,0.23250400527927767,0.5754607448647164,-0.3812090582335733,1.0,1.0,1,1,1,0.0
ALO_2022_Australia,1.3560067993214877,-0.8718900197972896,-0.2992395873296525,1.1494354178077257,10.0,17.0,0,1,0,-7.0
PER_2022_Australia,1.061017246848871,-1.092768824812603,0.5754607448647164,1.7238822476895401,3.0,2.0,1,1,1,1.0
GAS_2022_Australia,-0.12244083908794462,0.6742616153099046,-1.1739399195240214,-0.26578878538047374,11.0,9.0,1,1,0,2.0
LAT_2022_Australia,-1.854379499706903,0.23250400527927767,-0.2992395873296525,-0.029737195510392167,18.0,16.0,0,1,0,2.0
NOR_2022_Australia,0.7976099095915076,-0.8718900197972896,0.138110578767532,-0.43648727194399267,4.0,5.0,1,1,1,-1.0
RIC_2022_Australia,0.6580315192337175,-0.20925360475134927,-0.2992395873296525,0.04410626690787567,7.0,6.0,1,1,1,1.0
RUS_2022_Australia,-0.16256441804714522,1.1160192253405314,-0.736589753426837,0.1094405165530406,6.0,3.0,1,1,1,3.0
BOT_2022_Australia,0.7339663298808017,0.45338281029459115,1.88751124315627,0.2654948457686803,12.0,8.0,1,1,0,4.0
RIC_2019_Austria,-0.4768088366409806,-0.7808338443851628,0.22360679774997896,-0.005538103862142235,12.0,12.0,0,1,0,0.0
BOT_2019_Austria,1.1168362597480976,-1.3256016427934163,-1.5652475842498528,-0.6317996966171086,3.0,3.0,1,1,1,0.0
RUS_2019_Austria,-1.556189663634308,-0.41765531211299384,0.22360679774997896,0.4292239848152551,0.0,18.0,0,1,0,-18.0
SAI_2019_Austria,0.05878058587165362,1.3982373492478513,0.6708203932499369,1.2204219176057045,19.0,8.0,1,1,0,11.0
HAM_2019_Austria,1.3741734439951663,1.2166480831117668,1.5652475842498528,0.20079293787391578,4.0,5.0,1,1,1,-1.0
VER_2019_Austria,0.656705071341364,-2.0519587073377545,-0.22360679774997896,0.4730584541467089,2.0,1.0,1,1,1,1.0
HUL_2019_Austria,-0.27835504759766766,-0.41765531211299384,-0.22360679774997896,-1.3150275573027521,15.0,13.0,0,1,0,2.0
KVY_2019_Austria,-0.345295182022292,0.5810856516354709,-0.22360679774997896,0.40008525182386,16.0,17.0,0,1,0,-1.0
